Device_ID,W,L,length,width,N,nm,hop,SOC,E,energy,Transmission,Average-LDOS,M(E)
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.395,-0.151923076923077,1.95877938390383,0.0343743512139987,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.382,-0.146923076923077,1.95175618153739,0.035326962631795,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.37,-0.142307692307692,1.94395172870894,0.0363501613142458,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.357,-0.137307692307692,1.9336724912767,0.0376536009899642,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.345,-0.132692307692308,1.92196220016932,0.0390757882362879,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.332,-0.127692307692308,1.90606878208805,0.0409437846152842,3
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.32,-0.123076923076923,1.88744023945081,0.0430479031869181,2
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.307,-0.118076923076923,1.86125821800865,0.0459094653647414,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.294,-0.113076923076923,1.82629313812893,0.0495804104866448,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.282,-0.108461538461538,1.78284361161778,0.0539928357544117,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.269,-0.103461538461538,1.71781408181725,0.0603866090974472,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.257,-0.0988461538461539,1.63419222625156,0.0683616137439114,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.244,-0.0938461538461538,1.5071135723692,0.0801161509116244,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.232,-0.0892307692307692,1.35084888831041,0.0941815861030662,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.219,-0.0842307692307692,1.15409725800607,0.111305429596503,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.207,-0.0796153846153846,1.01248625135024,0.123101156791749,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.194,-0.0746153846153846,1.00450087202494,0.123006781583793,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.182,-0.07,1.13926740202164,0.111076074311224,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.169,-0.065,1.33909446772293,0.0944968822862265,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.157,-0.0603846153846154,1.50111571740125,0.0818252830192395,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.144,-0.0553846153846154,1.63156538701501,0.0725454710629688,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.132,-0.0507692307692308,1.71620978900313,0.0674649981600784,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.119,-0.0457692307692308,1.78003582279176,0.0648143019849826,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.107,-0.0411538461538462,1.82153202790498,0.0643853169162328,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.094,-0.0361538461538462,1.85280770776423,0.0658561729327796,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.081,-0.0311538461538462,1.87475677174864,0.0692634968333342,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.069,-0.0265384615384615,1.88897772446441,0.07443425715875,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.056,-0.0215384615384615,1.89872918851052,0.0832238303240712,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.044,-0.0169230769230769,1.90387816600351,0.0959889293928155,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.031,-0.0119230769230769,1.90475416913764,0.120082683262978,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.019,-0.00730769230769231,1.90030277375214,0.167304989057778,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,-0.006,-0.00230769230769231,1.87849303222543,0.388596675503303,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.006,0.00230769230769231,1.87849291230811,0.388597659552616,8
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.019,0.00730769230769231,1.90030275858753,0.167305111272379,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.031,0.0119230769230769,1.90475416981205,0.120082732998628,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.044,0.0169230769230769,1.90387817533892,0.0959889553187707,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.056,0.0215384615384615,1.89872920763509,0.0832238458538987,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.069,0.0265384615384615,1.88897775184549,0.0744342673715706,2
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.081,0.0311538461538462,1.87475680147128,0.0692635039607368,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.094,0.0361538461538462,1.85280775706496,0.0658561759148961,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.107,0.0411538461538462,1.8215320799355,0.0643853184641282,2
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.119,0.0457692307692308,1.78003588435916,0.0648143017702679,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.132,0.0507692307692308,1.71620988081354,0.0674649944637788,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.144,0.0553846153846154,1.63156554638131,0.072545462280642,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.157,0.0603846153846154,1.50111589920356,0.0818252694382227,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.169,0.065,1.33909469808636,0.094496865316504,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.182,0.07,1.1392676478101,0.111076056698364,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.194,0.0746153846153846,1.00450097361375,0.123006773116942,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.207,0.0796153846153846,1.01248612664491,0.123101168737655,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.219,0.0842307692307692,1.15409702614361,0.111305450702727,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.232,0.0892307692307692,1.350848670461,0.0941816061634447,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.244,0.0938461538461538,1.50711339988427,0.080116167650725,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.257,0.0988461538461539,1.63419212248734,0.0683616247053192,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.269,0.103461538461538,1.71781398666607,0.0603866185280769,5
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.282,0.108461538461538,1.78284354769043,0.0539928426491717,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.294,0.113076923076923,1.82629309971215,0.0495804150653508,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.307,0.118076923076923,1.86125817644027,0.0459094701130319,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.32,0.123076923076923,1.88744021244882,0.0430479065281593,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.332,0.127692307692308,1.90606875958715,0.0409437874359365,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.345,0.132692307692308,1.92196218518489,0.0390757902812613,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.357,0.137307692307692,1.93367247613669,0.0376536031961522,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.37,0.142307692307692,1.94395172017765,0.036350162700976,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.382,0.146923076923077,1.95175617338206,0.0353269639944856,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.395,0.151923076923077,1.95877937621283,0.0343743523886346,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.407,0.156538461538462,1.96422374006902,0.0336065888104956,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.42,0.161538461538462,1.9692268756373,0.032875170092248,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.432,0.166153846153846,1.97317379380586,0.0322766224689155,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.445,0.171153846153846,1.97680981701883,0.031704631624808,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.457,0.175769230769231,1.97974180740594,0.0312280604666158,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.47,0.180769230769231,1.98248985904959,0.0307636163363526,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.482,0.185384615384615,1.98471452997968,0.0303738991848836,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.495,0.190384615384615,1.98683524473689,0.0299805482949869,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.508,0.195384615384615,1.98865517668067,0.0296429643181914,2
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.52,0.2,1.99012040759019,0.0293555204984962,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.533,0.205,1.9915697463307,0.029053222696068,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.545,0.209615384615385,1.99271527922489,0.0288140117745936,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.558,0.214615384615385,1.99380537838132,0.0285736905944514,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.57,0.219230769230769,1.99471268964918,0.0283575840645942,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.583,0.224230769230769,1.99556642206425,0.0281456233972863,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.595,0.228846153846154,1.99625334027055,0.0279677969896243,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.608,0.233846153846154,1.99689631787803,0.0277939592887639,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.62,0.238461538461538,1.99742195805632,0.0276352345700026,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.633,0.243461538461538,1.99790325254786,0.027483526699133,2
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.645,0.248076923076923,1.99828530046935,0.027348816386237,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.658,0.253076923076923,1.99863354736056,0.027211100984292,2
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.67,0.257692307692308,1.99889377122385,0.0270966733115228,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.683,0.262692307692308,1.999120584718,0.0269820545247112,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.695,0.267307692307692,1.99928366363056,0.0268816676694221,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.708,0.272307692307692,1.99940740246032,0.0267852644598258,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.721,0.277307692307692,1.99948568220959,0.0266914780138531,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.733,0.281923076923077,1.99951774982993,0.0266118201981729,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.746,0.286923076923077,1.99951196346021,0.0265323886931922,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.758,0.291538461538462,1.99947035705148,0.0264667563308062,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.771,0.296538461538462,1.99939111039365,0.0263971967409452,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.783,0.301153846153846,1.99928582637125,0.0263383473141106,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.796,0.306153846153846,1.99913920059912,0.0262807033477684,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.808,0.310769230769231,1.99897406478692,0.0262335291801014,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.821,0.315769230769231,1.99876728198008,0.0261858801887261,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.833,0.320384615384615,1.99855284469994,0.0261446640164192,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.846,0.325384615384615,1.99829096509301,0.0261048420452185,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.858,0.33,1.99802834181756,0.0260713373125367,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.871,0.335,1.99771810712131,0.0260412678609955,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.883,0.339615384615385,1.9974106250274,0.0260140851829157,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.896,0.344615384615385,1.99705571646997,0.0259886818728577,2
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.909,0.349615384615385,1.99667888704901,0.025968608180536,5
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.921,0.354230769230769,1.99630757617662,0.0259576802571771,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.934,0.359230769230769,1.99589124793609,0.0259432583171187,2
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.946,0.363846153846154,1.995495825194,0.025927578765014,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.959,0.368846153846154,1.99503920895644,0.025923604240001,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.971,0.373461538461538,1.99460919454124,0.0259172264198329,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.984,0.378461538461538,1.99412409061979,0.025915199648806,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,0.996,0.383076923076923,1.99366934764314,0.0259101684346904,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.009,0.388076923076923,1.99315010208965,0.0259179145189231,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.021,0.392692307692308,1.99266452154466,0.0259223669162862,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.034,0.397692307692308,1.99213088022806,0.0259281252119541,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.046,0.402307692307692,1.99162030397604,0.0259395037281552,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.059,0.407307692307692,1.99106464434024,0.025947508831065,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.071,0.411923076923077,1.99052880445671,0.0259671492480288,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.084,0.416923076923077,1.98995510976568,0.0259807055894081,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.096,0.421538461538462,1.98940255455966,0.0260051790500136,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.109,0.426538461538462,1.98880282766902,0.0260281893169424,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.122,0.431538461538462,1.98820499602428,0.0260486080733775,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.134,0.436153846153846,1.987636424357,0.0260758395976023,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.147,0.441153846153846,1.987018590245,0.0261061364013424,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.159,0.445769230769231,1.98643141171393,0.026142552946673,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.172,0.450769230769231,1.98579941141031,0.0261796707629478,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.184,0.455384615384615,1.98522355269469,0.0262102276848105,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.197,0.460384615384615,1.98458396482675,0.0262525983204705,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.209,0.465,1.98398406972475,0.0262975889269929,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.222,0.47,1.98333791567781,0.0263463059616054,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.234,0.474615384615385,1.98274461525138,0.0263917607221986,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.247,0.479615384615385,1.98209082023183,0.026448918860504,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.259,0.484230769230769,1.98147287478188,0.0265104314102495,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.272,0.489230769230769,1.98082673797308,0.0265710652032585,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.284,0.493846153846154,1.98021567063641,0.0266382947857057,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.297,0.498846153846154,1.97953154755207,0.0267230983282848,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.31,0.503846153846154,1.97886332284675,0.0268106162146607,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.322,0.508461538461539,1.97823175285437,0.0269042262743727,2
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.335,0.513461538461538,1.97750733248184,0.0270372268733843,2
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.347,0.518076923076923,1.97684236824286,0.0272010663335303,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.36,0.523076923076923,1.97603838642045,0.0273742662237898,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.372,0.527692307692308,1.97522377136041,0.0276808699712149,4
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.385,0.532692307692308,1.9741533279672,0.0281389734249424,6
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.397,0.537307692307692,1.97264646011659,0.0292043796890461,7
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.41,0.542307692307692,1.96756242134761,0.0369508566110708,10
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.422,0.546923076923077,4.8965379113768,0.374992920999551,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.435,0.551923076923077,5.61450981420137,0.227452165750664,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.447,0.556538461538462,5.74111677224502,0.186757077004909,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.46,0.561538461538462,5.80300134300331,0.163199175697791,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.472,0.566153846153846,5.83529823867206,0.149327936748727,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.485,0.571153846153846,5.85531539955448,0.138548214993381,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.497,0.575769230769231,5.86867213792315,0.131217479170278,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.51,0.580769230769231,5.87822631055031,0.124845103786878,8
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.523,0.585769230769231,5.88468873086393,0.119755175293777,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.535,0.590384615384615,5.8891102257411,0.115711586221846,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.548,0.595384615384615,5.89200622763389,0.112253193929618,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.56,0.6,5.89415271650728,0.109484544131,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.573,0.605,5.89541474210879,0.106805854578639,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.585,0.609615384615385,5.89608223888971,0.104710063396724,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.598,0.614615384615385,5.89637975539359,0.102733144700236,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.61,0.619230769230769,5.89641020306987,0.101076279254926,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.623,0.624230769230769,5.89584847906512,0.0994677447038673,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.635,0.628846153846154,5.89503841971817,0.0982090215991758,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.648,0.633846153846154,5.89400323165495,0.0969428290135175,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.66,0.638461538461538,5.89289701695261,0.0958907198147038,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.673,0.643461538461538,5.89156900792208,0.0948590959944418,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.685,0.648076923076923,5.89019458446944,0.0939888359952073,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.698,0.653076923076923,5.88855427829943,0.0931483908673143,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.711,0.658076923076923,5.88682109878756,0.0923932329834165,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.723,0.662692307692308,5.88511686751942,0.0917651078137406,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.736,0.667692307692308,5.88323967093124,0.0911550966776421,12
W:14_L:5_NM:4_T:-2.6,14,5,6.39,8.60829251361732,70,4,-2.6,0.000001,1.748,0.672307692307692,5.88150666010575,0.0906446987521405,12
